experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,513.9599999992583,0.09762627441838355,1379.929999998808,0.03636126470186411
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,503.41100000395045,0.09967203736034026,665.6820000046082,0.0753753293609451
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,455.97800000507505,0.11004039668458027,738.4379999990642,0.06794883253578984
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,419.82300000142914,0.11951703455939573,643.9419999964002,0.07792006112395293
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,412.45799999956034,0.12165117418028862,570.0210000014749,0.088024827155263
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,433.4990000032235,0.11574651844554865,596.776999998383,0.08407830730764751
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,455.48399999972844,0.11015974216444466,642.1220000021322,0.07814091403165348
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,387.0699999950489,0.12963029943070198,578.1620000036014,0.08678536465504037
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,368.1729999982508,0.13628375790793565,589.0279999931636,0.0851844054961434
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,1,1024,Reduce,368.97500000065975,0.13598753303045,504.71999999501804,0.0994135362190824
experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,2,1024,Reduce,438.26199999585924,0.22897718716418067,622.3489999968024,0.16124714589485256
u280_u250_reduce,xilinx_u280_xdma_201920_3,7,6,6,2,1024,Reduce,415.5059999959576,0.24151757134909319,495.98100000025624,0.20233033120209878
