experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,318.452000001912,0.025724441987963066,1170.0950000061994,0.0070011409329640735
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,507.26599999961763,0.016149318109248748,683.1729999987601,0.011991106205916901
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,475.176999998439,0.017239891661479642,567.2709999942072,0.014441069612378659
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,388.5569999937388,0.021083135807956118,615.4879999940022,0.01330976395978448
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,396.2739999963105,0.02067256494263129,623.1560000031777,0.013145985916782036
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,412.7469999986033,0.019847509491353593,920.6750000032571,0.008897819534549128
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,407.5709999966648,0.02009956547464622,610.0779999940187,0.013427791200601096
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,408.99799999749575,0.020029437796884483,606.1210000041228,0.013515453184998173
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,392.01799999943887,0.020896999627598032,618.0110000002514,0.013255427492385518
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,408.91200001169636,0.020033650271368116,629.5529999960081,0.013012407215996023
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,518.3039999963057,0.015805396061111605,582.9619999957458,0.014052373911266567
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,455.078000001663,0.018001309665530006,716.8169999971497,0.011428300389126617
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,412.20800000019153,0.01987346194153484,631.9390000015801,0.012963276518745506
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,399.32299999634324,0.020514721165760596,640.8949999894276,0.012782124997285264
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,436.0359999964203,0.01878743956936412,514.0220000043882,0.015937061059507304
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,296.3330000085307,0.027644575527410627,506.91399999891473,0.016160532161308503
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,350.9640000061154,0.023341425330966302,536.2769999948114,0.015275687751067564
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,359.5769999975573,0.02278232478733526,503.9059999916162,0.01625700031382102
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,344.53700000369736,0.02377683674006591,534.0170000067701,0.01534033560709892
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,1,1024,Scatter,303.25400000208447,0.027013658517096858,557.2430000029271,0.014700947342464542
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,312.7220000038733,0.05239158102019388,573.6970000072006,0.02855862938065627
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,483.28299999411684,0.033901461462951206,591.5419999951155,0.027697103502600472
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,355.04299999900013,0.04614652309733227,525.8799999978692,0.03115539666856771
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,416.52299999839215,0.03933516276427291,571.8240000049946,0.028652172696243764
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,418.1699999890043,0.03918023770340009,750.6639999945719,0.021826010039269865
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,464.5930000037879,0.03526527519757383,728.339999994887,0.022494988604381223
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,393.79900000824364,0.041604981220513565,520.8569999979318,0.031455850646271544
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,355.36299999705534,0.04610496872250562,534.1640000011694,0.030672228004815248
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,328.04600000702067,0.049944215139490676,531.0760000014625,0.03085057505885199
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,385.569000002306,0.04249304274955199,566.726999991829,0.02890986312675455
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,484.33199999919907,0.03382803531467484,580.1249999990432,0.028242189183412234
u250_scatter,xilinx_u250_gen3x16_xdma_shell_3_1,4,3,3,2,1024,Scatter,492.96299999923576,0.033235760087522596,522.7799999971694,0.03134014308138933
