experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,505.9920000007878,0.016189979288184882,1418.5170000047265,0.005775045346635046
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,624.5489999940901,0.013116664985577623,848.6790000006295,0.009652648410051297
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,547.4790000050689,0.014963131005799591,852.9619999961824,0.00960417931869962
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,555.5340000000797,0.014746172151477364,821.4479999963942,0.009972633690794742
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,478.9190000025201,0.0171051889775868,822.0679999908498,0.009965112375242904
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,496.3370000012901,0.0165049150073009,775.8200000012039,0.010559150318356433
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,457.2550000006004,0.01791560507810575,843.9279999947757,0.00970698922188944
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,474.4080000023132,0.017267836967251936,756.3559999965719,0.010830878581034762
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,484.58300000220333,0.016905256684536504,718.9990000000535,0.01139361807179063
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,432.43700000061835,0.018943799906086405,707.2410000006357,0.011583038879240084
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,505.52599999775794,0.01620480340761174,734.4240000008995,0.011154319575599337
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,519.9619999984861,0.01575499748063099,824.9809999938407,0.0099299256589681
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,524.4990000079497,0.015618714239447237,728.5920000015267,0.011243604102135124
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,464.3910000083906,0.017640307413046306,724.9290000004294,0.011300417006348413
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,425.7840000008173,0.019239802341056204,830.2620000080196,0.009866764948800346
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,491.10700000198904,0.016680682621031305,765.4019999989714,0.01070287247748374
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,501.9999999973379,0.016318725099688132,740.1120000025685,0.011068595023417498
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,445.62400000813795,0.018383210957781445,751.0009999975864,0.010908107978586351
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,486.87500000710315,0.01682567394070446,812.2259999936432,0.010085862801811459
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,474.31699999833654,0.017271149885053096,810.6699999927969,0.010105221606908838
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,503.6750000044776,0.01626445624644299,890.9989999921208,0.009194174179850304
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,512.8850000062357,0.01597239147157823,730.8659999978318,0.011208621005799014
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,467.942000000221,0.01750644310618865,801.9969999963905,0.010214502048305508
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,480.66800000867715,0.017042948562941813,781.3029999965693,0.01048504869434262
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,457.36600000623184,0.017911257067399808,735.844000004704,0.011132794450926598
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,491.0369999890918,0.01668306054366979,803.017999999156,0.01020151478548253
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,510.90699999178923,0.01603422932183676,749.1859999930739,0.010934534281307624
u280_u250_scatter,xilinx_u280_xdma_201920_3,8,5,6,1,1024,Scatter,482.67199998974775,0.0169721881529776,807.5930000046583,0.01014372338535964
