experiment,board_instance,number of nodes,rank id,number of banks,buffer size[KB],segment_size[KB],collective name,execution_time[us],throughput[Gbps],execution_time_fullpath[us],throughput_fullpath[Gbps]
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,325.39000000042506,0.025175942714863085,935.4080000036902,0.008757675794912684
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,364.17600000504535,0.022494617986595786,665.8039999933862,0.012303921274250944
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,277.2689999943623,0.029545315199919816,633.203000006688,0.012937399222545496
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,285.16000000422537,0.02872773179926573,649.5459999911191,0.012611885840436252
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,421.7509999904223,0.019423783227985315,656.8489999949634,0.01247166395939221
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,382.9110000026503,0.021394005395361584,643.9360000030092,0.012721761168752356
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,397.5959999991119,0.020603829012410334,664.3789999998262,0.012330311463791214
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,365.0889999988749,0.02243836434410581,741.0869999944225,0.011054032792454399
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,317.27700000772074,0.025819709590675193,657.2030000029372,0.012464946142916858
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,260.893000003648,0.031399845913403016,649.4120000013481,0.01261448818313027
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,387.61500000816795,0.021134373024334394,646.6090000003533,0.012669171013696879
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,323.66900001079557,0.02530980724050424,574.675000009961,0.014255013703150488
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,399.43800000230567,0.02050881488479492,640.5160000042542,0.012789688313712053
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,397.1979999874975,0.020624474444125743,712.002999989636,0.011505569499172396
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,270.8130000002029,0.030249655666433523,652.4580000046853,0.012555597448327972
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,400.33400000538677,0.0204629134669795,650.6249999915781,0.012590970221104385
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,334.8580000022139,0.0244641012009444,640.7360000082463,0.012785296908390614
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,302.4990000000116,0.027081081259771718,609.9440000042478,0.013430741182703576
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,392.4359999984972,0.02087474135918053,695.8339999982854,0.011772922852318492
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,375.15900000073543,0.021836074837559383,709.9040000042578,0.011539588451327035
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,384.0700000097286,0.021329445152686997,624.385999998367,0.01312008917564043
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,391.02099999865914,0.020950281442756506,715.7919999940532,0.011444665489511003
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,392.58600000380284,0.020866765498312848,638.0290000009836,0.012839541776294448
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,381.79599999921265,0.021456484614864726,578.3579999985022,0.014164237375503088
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,411.31999999777236,0.01991636681912955,733.38300001069,0.011170152566776967
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,356.96599999823775,0.02294896432724809,639.1659999991361,0.012816701764504168
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,388.43900000529175,0.021089540442356197,652.904999995485,0.012547001478096582
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,390.2509999988979,0.020991618215002998,710.2459999970279,0.0115340318706959
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,268.41100000751794,0.030520358702775037,552.2860000013452,0.014832894550975485
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,331.81599999920763,0.02468838151270452,635.2190000029623,0.012896339687512177
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,397.2259999898142,0.020623020648724052,621.3999999999942,0.013183134856775148
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,384.87400000519756,0.0212848880409936,640.8980000003339,0.012782065164808959
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,386.7960000007997,0.021179122845073534,562.3159999998961,0.01456832101523256
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,323.9360000009128,0.025288945964563728,645.8339999966256,0.01268437400329311
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,387.59000000254673,0.021135736215965772,668.2619999907047,0.012258665014790528
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,344.05499999934364,0.02381014663357785,632.3300000019572,0.0129552607024412
u280_u250_sendrecv,xilinx_u280_xdma_201920_3,2,1,6,1,1024,Send/recv,355.77200000602716,0.02302598293249952,688.0650000056221,0.011905851917962786
