collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,422.960000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,742.506000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,487.550000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,474.782000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,522.129000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,467.713000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,347.022000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,460.646000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,438.380000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,442.861000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,435.734000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,548.923000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,285.305000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,338.351000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,238.419000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,578.446000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,263.157000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,375.770000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,327.107000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,419.766000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,263.062000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,348.599000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,241.728000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,305.857000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,319.069000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,514.255000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,229.558000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,356.560000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,257.389000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,346.385000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,273.110000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,363.448000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,264.156000,0.000000
allreduce_H2H,13,12,4,131072,4194304,4194304,1536,380.125000,0.000000
allreduce_F2F,13,12,4,131072,4194304,4194304,1536,308.897000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,774.610000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,382.824000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,486.159000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,261.720000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,387.942000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,277.977000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,626.939000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,434.033000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,457.051000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,285.050000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,513.779000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,390.107000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,527.268000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,347.054000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,364.407000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,302.441000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,385.668000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,298.114000,0.000000
allreduce_H2H,14,12,4,131072,4194304,4194304,1536,415.228000,0.000000
allreduce_F2F,14,12,4,131072,4194304,4194304,1536,362.780000,0.000000
