collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
gather_K2K,8,7,4,4194304,4194304,4194304,1536,2676.000000,12.539025
bcast_H2H,8,7,4,4096,4194304,4194304,1536,144.755000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,79.622000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,114.828000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,51.158000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,95.121000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,46.278000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,132.512000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,46.749000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,109.078000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,66.586000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,130.659000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,69.051000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,328.546000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,45.847000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,290.573000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,53.482000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,156.417000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,48.212000,0.000000
bcast_H2H,8,7,4,4096,4194304,4194304,1536,94.049000,0.000000
bcast_F2F,8,7,4,4096,4194304,4194304,1536,44.054000,0.000000
bcast_K2K,8,7,4,4096,4194304,4194304,1536,18.556000,1.765898
bcast_K2K,8,7,4,4096,4194304,4194304,1536,4.268000,7.677601
bcast_K2K,8,7,4,4096,4194304,4194304,1536,34.232000,0.957233
bcast_K2K,8,7,4,4096,4194304,4194304,1536,8.000000,4.096000
bcast_K2K,8,7,4,4096,4194304,4194304,1536,14.380000,2.278720
bcast_K2K,8,7,4,4096,4194304,4194304,1536,2.228000,14.707361
bcast_K2K,8,7,4,4096,4194304,4194304,1536,56.768000,0.577227
bcast_K2K,8,7,4,4096,4194304,4194304,1536,2.232000,14.681004
bcast_K2K,8,7,4,4096,4194304,4194304,1536,36.700000,0.892861
bcast_K2K,8,7,4,4096,4194304,4194304,1536,23.724000,1.381217
bcast_K2K,8,7,4,4096,4194304,4194304,1536,48.764000,0.671971
bcast_K2K,8,7,4,4096,4194304,4194304,1536,28.532000,1.148465
bcast_K2K,8,7,4,4096,4194304,4194304,1536,248.764000,0.131723
bcast_K2K,8,7,4,4096,4194304,4194304,1536,2.236000,14.654741
bcast_K2K,8,7,4,4096,4194304,4194304,1536,209.528000,0.156390
bcast_K2K,8,7,4,4096,4194304,4194304,1536,10.724000,3.055576
bcast_K2K,8,7,4,4096,4194304,4194304,1536,76.340000,0.429238
bcast_K2K,8,7,4,4096,4194304,4194304,1536,7.704000,4.253375
bcast_K2K,8,7,4,4096,4194304,4194304,1536,17.824000,1.838420
bcast_K2K,8,7,4,4096,4194304,4194304,1536,2.232000,14.681004
bcast_H2H,8,7,4,8192,4194304,4194304,1536,153.152000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,103.287000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,125.579000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,45.567000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,134.506000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,45.156000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,131.179000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,44.515000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,133.514000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,44.144000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,112.254000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,44.354000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,142.751000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,92.727000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,140.097000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,97.646000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,123.315000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,83.198000,0.000000
bcast_H2H,8,7,4,8192,4194304,4194304,1536,103.628000,0.000000
bcast_F2F,8,7,4,8192,4194304,4194304,1536,74.922000,0.000000
bcast_K2K,8,7,4,8192,4194304,4194304,1536,12.868000,5.092944
bcast_K2K,8,7,4,8192,4194304,4194304,1536,49.168000,1.332899
bcast_K2K,8,7,4,8192,4194304,4194304,1536,32.272000,2.030739
bcast_K2K,8,7,4,8192,4194304,4194304,1536,2.520000,26.006349
bcast_K2K,8,7,4,8192,4194304,4194304,1536,56.660000,1.156654
bcast_K2K,8,7,4,8192,4194304,4194304,1536,2.512000,26.089172
bcast_K2K,8,7,4,8192,4194304,4194304,1536,52.920000,1.238398
bcast_K2K,8,7,4,8192,4194304,4194304,1536,2.528000,25.924051
bcast_K2K,8,7,4,8192,4194304,4194304,1536,56.368000,1.162645
bcast_K2K,8,7,4,8192,4194304,4194304,1536,2.516000,26.047695
bcast_K2K,8,7,4,8192,4194304,4194304,1536,36.204000,1.810187
bcast_K2K,8,7,4,8192,4194304,4194304,1536,2.900000,22.598621
bcast_K2K,8,7,4,8192,4194304,4194304,1536,63.880000,1.025924
bcast_K2K,8,7,4,8192,4194304,4194304,1536,49.176000,1.332683
bcast_K2K,8,7,4,8192,4194304,4194304,1536,59.524000,1.101001
bcast_K2K,8,7,4,8192,4194304,4194304,1536,57.932000,1.131257
bcast_K2K,8,7,4,8192,4194304,4194304,1536,47.328000,1.384719
bcast_K2K,8,7,4,8192,4194304,4194304,1536,41.100000,1.594550
bcast_K2K,8,7,4,8192,4194304,4194304,1536,25.076000,2.613495
bcast_K2K,8,7,4,8192,4194304,4194304,1536,33.748000,1.941922
bcast_H2H,8,7,4,16384,4194304,4194304,1536,97.405000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,50.997000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,95.652000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,46.378000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,80.232000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,44.415000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,80.033000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,41.879000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,80.073000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,43.082000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,101.243000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,45.507000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,83.759000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,42.421000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,117.134000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,41.990000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,96.945000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,43.413000,0.000000
bcast_H2H,8,7,4,16384,4194304,4194304,1536,130.709000,0.000000
bcast_F2F,8,7,4,16384,4194304,4194304,1536,45.206000,0.000000
bcast_K2K,8,7,4,16384,4194304,4194304,1536,4.172000,31.417066
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.528000,37.151927
bcast_K2K,8,7,4,16384,4194304,4194304,1536,16.820000,7.792628
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.904000,33.573770
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.516000,37.278726
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.804000,34.456362
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.516000,37.278726
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.912000,33.505112
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.532000,37.109853
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.796000,34.528978
bcast_K2K,8,7,4,16384,4194304,4194304,1536,19.940000,6.573320
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.676000,35.656148
bcast_K2K,8,7,4,16384,4194304,4194304,1536,6.528000,20.078431
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.936000,33.300813
bcast_K2K,8,7,4,16384,4194304,4194304,1536,37.204000,3.523062
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.908000,33.539406
bcast_K2K,8,7,4,16384,4194304,4194304,1536,22.112000,5.927641
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.908000,33.539406
bcast_K2K,8,7,4,16384,4194304,4194304,1536,28.792000,4.552376
bcast_K2K,8,7,4,16384,4194304,4194304,1536,3.520000,37.236364
bcast_H2H,8,7,4,32768,4194304,4194304,1536,195.573000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,80.383000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,89.440000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,114.548000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,119.347000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,68.982000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,84.411000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,73.790000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,82.648000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,110.400000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,85.533000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,53.182000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,145.547000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,61.317000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,84.771000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,95.862000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,85.122000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,66.486000,0.000000
bcast_H2H,8,7,4,32768,4194304,4194304,1536,119.698000,0.000000
bcast_F2F,8,7,4,32768,4194304,4194304,1536,49.705000,0.000000
bcast_K2K,8,7,4,32768,4194304,4194304,1536,75.908000,3.453444
bcast_K2K,8,7,4,32768,4194304,4194304,1536,4.648000,56.399312
bcast_K2K,8,7,4,32768,4194304,4194304,1536,5.072000,51.684543
bcast_K2K,8,7,4,32768,4194304,4194304,1536,63.844000,4.106008
bcast_K2K,8,7,4,32768,4194304,4194304,1536,36.872000,7.109568
bcast_K2K,8,7,4,32768,4194304,4194304,1536,26.152000,10.023861
bcast_K2K,8,7,4,32768,4194304,4194304,1536,4.968000,52.766506
bcast_K2K,8,7,4,32768,4194304,4194304,1536,32.668000,8.024489
bcast_K2K,8,7,4,32768,4194304,4194304,1536,4.980000,52.639357
bcast_K2K,8,7,4,32768,4194304,4194304,1536,66.604000,3.935860
bcast_K2K,8,7,4,32768,4194304,4194304,1536,5.020000,52.219920
bcast_K2K,8,7,4,32768,4194304,4194304,1536,5.088000,51.522013
bcast_K2K,8,7,4,32768,4194304,4194304,1536,68.032000,3.853246
bcast_K2K,8,7,4,32768,4194304,4194304,1536,18.392000,14.253154
bcast_K2K,8,7,4,32768,4194304,4194304,1536,4.972000,52.724055
bcast_K2K,8,7,4,32768,4194304,4194304,1536,52.840000,4.961090
bcast_K2K,8,7,4,32768,4194304,4194304,1536,5.016000,52.261563
bcast_K2K,8,7,4,32768,4194304,4194304,1536,24.896000,10.529563
bcast_K2K,8,7,4,32768,4194304,4194304,1536,41.188000,6.364572
bcast_K2K,8,7,4,32768,4194304,4194304,1536,5.660000,46.315194
bcast_H2H,8,7,4,65536,4194304,4194304,1536,260.647000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,57.760000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,175.223000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,69.512000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,160.917000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,106.202000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,130.178000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,51.809000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,142.030000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,51.128000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,130.248000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,76.505000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,165.084000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,60.946000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,157.731000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,96.584000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,136.290000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,87.587000,0.000000
bcast_H2H,8,7,4,65536,4194304,4194304,1536,147.171000,0.000000
bcast_F2F,8,7,4,65536,4194304,4194304,1536,72.738000,0.000000
bcast_K2K,8,7,4,65536,4194304,4194304,1536,140.024000,3.744272
bcast_K2K,8,7,4,65536,4194304,4194304,1536,7.284000,71.978034
bcast_K2K,8,7,4,65536,4194304,4194304,1536,89.392000,5.865044
bcast_K2K,8,7,4,65536,4194304,4194304,1536,25.440000,20.608805
bcast_K2K,8,7,4,65536,4194304,4194304,1536,86.040000,6.093538
bcast_K2K,8,7,4,65536,4194304,4194304,1536,62.372000,8.405823
bcast_K2K,8,7,4,65536,4194304,4194304,1536,43.896000,11.943867
bcast_K2K,8,7,4,65536,4194304,4194304,1536,10.588000,49.517189
bcast_K2K,8,7,4,65536,4194304,4194304,1536,65.868000,7.959677
bcast_K2K,8,7,4,65536,4194304,4194304,1536,7.228000,72.535695
bcast_K2K,8,7,4,65536,4194304,4194304,1536,46.520000,11.270163
bcast_K2K,8,7,4,65536,4194304,4194304,1536,32.556000,16.104190
bcast_K2K,8,7,4,65536,4194304,4194304,1536,82.332000,6.367974
bcast_K2K,8,7,4,65536,4194304,4194304,1536,16.728000,31.341942
bcast_K2K,8,7,4,65536,4194304,4194304,1536,74.380000,7.048777
bcast_K2K,8,7,4,65536,4194304,4194304,1536,51.592000,10.162196
bcast_K2K,8,7,4,65536,4194304,4194304,1536,53.572000,9.786605
bcast_K2K,8,7,4,65536,4194304,4194304,1536,42.924000,12.214332
bcast_K2K,8,7,4,65536,4194304,4194304,1536,65.380000,8.019088
bcast_K2K,8,7,4,65536,4194304,4194304,1536,30.584000,17.142558
bcast_H2H,8,7,4,131072,4194304,4194304,1536,323.396000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,165.304000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,287.227000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,177.858000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,282.167000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,173.420000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,679.624000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,173.791000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,407.826000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,122.323000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,383.551000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,201.564000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,446.500000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,151.709000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,316.262000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,157.961000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,329.167000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,161.728000,0.000000
bcast_H2H,8,7,4,131072,4194304,4194304,1536,381.757000,0.000000
bcast_F2F,8,7,4,131072,4194304,4194304,1536,144.224000,0.000000
bcast_K2K,8,7,4,131072,4194304,4194304,1536,190.056000,5.517195
