gather,8,1,2,512,4194304,4194304,4096,4.396000,0.000000,host,rndzvs,rdma
gather,8,1,2,1024,4194304,4194304,4096,5.796000,0.000000,host,rndzvs,rdma
gather,8,1,2,2048,4194304,4194304,4096,4.460000,0.000000,host,rndzvs,rdma
gather,8,1,2,4096,4194304,4194304,4096,4.692000,0.000000,host,rndzvs,rdma
gather,8,1,2,8192,4194304,4194304,4096,3.508000,0.000000,host,rndzvs,rdma
gather,8,1,2,16384,4194304,4194304,4096,5.756000,0.000000,host,rndzvs,rdma
gather,8,1,2,32768,4194304,4194304,4096,6.932000,0.000000,host,rndzvs,rdma
gather,8,1,2,65536,4194304,4194304,4096,9.576000,0.000000,host,rndzvs,rdma
gather,8,1,2,131072,4194304,4194304,4096,14.684000,0.000000,host,rndzvs,rdma
gather,8,1,2,262144,4194304,4194304,4096,26.916000,0.000000,host,rndzvs,rdma
gather,8,1,2,524288,4194304,4194304,4096,65.844000,0.000000,host,rndzvs,rdma
gather,8,1,2,512,4194304,4194304,4096,3.764000,0.000000,device,rndzvs,rdma
gather,8,1,2,1024,4194304,4194304,4096,5.464000,0.000000,device,rndzvs,rdma
gather,8,1,2,2048,4194304,4194304,4096,2.388000,0.000000,device,rndzvs,rdma
gather,8,1,2,4096,4194304,4194304,4096,5.472000,0.000000,device,rndzvs,rdma
gather,8,1,2,8192,4194304,4194304,4096,19.732000,0.000000,device,rndzvs,rdma
gather,8,1,2,16384,4194304,4194304,4096,4.048000,0.000000,device,rndzvs,rdma
gather,8,1,2,32768,4194304,4194304,4096,6.800000,0.000000,device,rndzvs,rdma
gather,8,1,2,65536,4194304,4194304,4096,7.596000,0.000000,device,rndzvs,rdma
gather,8,1,2,131072,4194304,4194304,4096,12.208000,0.000000,device,rndzvs,rdma
gather,8,1,2,262144,4194304,4194304,4096,22.720000,0.000000,device,rndzvs,rdma
gather,8,1,2,524288,4194304,4194304,4096,49.920000,0.000000,device,rndzvs,rdma
gather,8,1,2,512,4194304,4194304,4096,5.260000,0.000000,device,rndzvs,rdma
gather,8,1,2,512,4194304,4194304,4096,3.460000,0.000000,device,rndzvs,rdma
gather,8,1,2,512,4194304,4194304,4096,4.868000,0.000000,device,rndzvs,rdma
gather,8,1,2,512,4194304,4194304,4096,4.868000,0.000000,device,rndzvs,rdma
gather,8,1,2,512,4194304,4194304,4096,5.028000,0.000000,device,rndzvs,rdma
