benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
sendrcv;128;2;2.1e-08;5.52e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.541e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.541e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.431e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.461e-06;1e-07;2e-08
sendrcv;128;2;2e-08;5.501e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.551e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.501e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.48e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.61e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.641e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.501e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.511e-06;1e-07;2e-08
sendrcv;128;2;3e-08;5.501e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.521e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.721e-06;1e-07;2e-08
sendrcv;128;2;2e-08;5.54e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.54e-06;1e-07;3.1e-08
sendrcv;128;2;3e-08;5.581e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.601e-06;1e-07;2e-08
sendrcv;128;2;2e-08;5.451e-06;1.11e-07;2e-08
sendrcv;128;2;3e-08;5.421e-06;1e-07;3e-08
sendrcv;128;2;2e-08;5.481e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.811e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.44e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.55e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.521e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.711e-06;1.1e-07;3e-08
sendrcv;128;2;2.1e-08;5.46e-06;1.2e-07;3e-08
sendrcv;128;2;3e-08;5.461e-06;1.11e-07;3e-08
sendrcv;128;2;3.1e-08;5.47e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.842e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.531e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.521e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.661e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.69e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.521e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.501e-06;1.01e-07;2e-08
sendrcv;128;2;3e-08;5.481e-06;1.21e-07;3e-08
sendrcv;128;2;2e-08;5.511e-06;1.11e-07;3e-08
sendrcv;128;2;3.1e-08;5.75e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.59e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.641e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.33e-06;1.4e-07;3e-08
sendrcv;128;2;3e-08;5.641e-06;1.2e-07;3e-08
sendrcv;128;2;3e-08;5.51e-06;1.1e-07;2e-08
sendrcv;128;2;2e-08;5.47e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.47e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.47e-06;1.2e-07;2e-08
sendrcv;128;2;2e-08;5.49e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.5e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.52e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.4e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.49e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.47e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.53e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.721e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.591e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.541e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.47e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.721e-06;1.01e-07;3e-08
sendrcv;128;2;2e-08;5.62e-06;1.1e-07;3.1e-08
sendrcv;128;2;3e-08;5.511e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.511e-06;1e-07;2e-08
sendrcv;128;2;2e-08;5.671e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.49e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.54e-06;1.01e-07;3e-08
sendrcv;128;2;3e-08;5.55e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.661e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.461e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.511e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.671e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.5e-06;1e-07;2e-08
sendrcv;128;2;3e-08;5.58e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.641e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.461e-06;1.01e-07;3e-08
sendrcv;128;2;3e-08;5.561e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.601e-06;1.11e-07;2e-08
sendrcv;128;2;3e-08;5.491e-06;1.11e-07;3e-08
sendrcv;128;2;2e-08;5.791e-06;1.11e-07;3e-08
sendrcv;128;2;2e-08;5.48e-06;1.2e-07;3e-08
sendrcv;128;2;2e-08;5.53e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.49e-06;1.1e-07;3.1e-08
sendrcv;128;2;3e-08;5.771e-06;1e-07;2e-08
sendrcv;128;2;3e-08;5.46e-06;1e-07;3e-08
sendrcv;128;2;2e-08;5.521e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.48e-06;1e-07;3e-08
sendrcv;128;2;2e-08;5.821e-06;1.1e-07;2e-08
sendrcv;128;2;2.1e-08;5.49e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.571e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.511e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.711e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.551e-06;1.11e-07;2e-08
sendrcv;128;2;2e-08;5.491e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.561e-06;1.11e-07;2e-08
sendrcv;128;2;3e-08;5.591e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.471e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.491e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.551e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.761e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.491e-06;1.2e-07;3e-08
sendrcv;128;2;3e-08;5.461e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.481e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.781e-06;1.1e-07;2e-08
sendrcv;128;2;2e-08;5.51e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.63e-06;1.11e-07;3.1e-08
sendrcv;128;2;3e-08;5.641e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.561e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.51e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.55e-06;1.11e-07;2e-08
sendrcv;128;2;3.1e-08;5.499e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.521e-06;1.2e-07;3e-08
sendrcv;128;2;2e-08;5.521e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.531e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.521e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.641e-06;1.1e-07;3e-08
sendrcv;128;2;3.1e-08;5.459e-06;1.1e-07;2e-08
sendrcv;128;2;2e-08;5.53e-06;1.11e-07;2e-08
sendrcv;128;2;2e-08;5.55e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.731e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.551e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.58e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.59e-06;1.1e-07;3.1e-08
sendrcv;128;2;3e-08;5.541e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.531e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.521e-06;1.11e-07;2e-08
sendrcv;128;2;3e-08;5.601e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.5e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.51e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.52e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.561e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.571e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.481e-06;1.01e-07;2e-08
sendrcv;128;2;2e-08;5.551e-06;1.11e-07;3e-08
sendrcv;128;2;2.1e-08;5.48e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.511e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.7e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.5e-06;1.01e-07;3.1e-08
sendrcv;128;2;2e-08;5.641e-06;1.11e-07;2e-08
sendrcv;128;2;2e-08;5.541e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.551e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.55e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;7.163e-06;1.2e-07;3e-08
sendrcv;128;2;3e-08;5.521e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.481e-06;1.01e-07;3e-08
sendrcv;128;2;3e-08;5.491e-06;1.11e-07;3e-08
sendrcv;128;2;3e-08;5.371e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.541e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.521e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.561e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.3e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.52e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.48e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.56e-06;1.11e-07;3e-08
sendrcv;128;2;2e-08;5.581e-06;1.11e-07;2e-08
sendrcv;128;2;3e-08;5.521e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.491e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.501e-06;1.1e-07;2e-08
sendrcv;128;2;3e-08;5.551e-06;1e-07;3e-08
sendrcv;128;2;3e-08;5.441e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.491e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.501e-06;1.1e-07;3e-08
sendrcv;128;2;2e-08;5.501e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.501e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.441e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.481e-06;1e-07;3e-08
sendrcv;128;2;2e-08;5.531e-06;1.1e-07;3e-08
sendrcv;128;2;3e-08;5.511e-06;1.1e-07;3e-08
broadcast;128;2;3e-08;5.02e-06;2.61e-07;3e-08
broadcast;128;2;3e-08;5.51e-06;1.8e-07;3e-08
broadcast;128;2;2e-08;4.809e-06;1.71e-07;3e-08
broadcast;128;2;3e-08;4.779e-06;1.81e-07;3e-08
broadcast;128;2;3e-08;4.869e-06;1.7e-07;2e-08
broadcast;128;2;2e-08;4.839e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.919e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.859e-06;1.6e-07;2e-08
broadcast;128;2;3e-08;4.8e-06;1.5e-07;3e-08
broadcast;128;2;2e-08;4.749e-06;1.6e-07;3e-08
broadcast;128;2;2.1e-08;4.979e-06;1.6e-07;2e-08
broadcast;128;2;2e-08;4.819e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.789e-06;1.51e-07;3e-08
broadcast;128;2;2e-08;4.979e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.769e-06;1.5e-07;2e-08
broadcast;128;2;3e-08;4.8e-06;1.6e-07;2e-08
broadcast;128;2;3e-08;4.809e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.809e-06;1.6e-07;2e-08
broadcast;128;2;2e-08;4.749e-06;1.6e-07;3.1e-08
broadcast;128;2;2e-08;4.769e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.779e-06;1.51e-07;3e-08
broadcast;128;2;2e-08;4.84e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.839e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.929e-06;1.5e-07;2e-08
broadcast;128;2;3e-08;4.789e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;4.759e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;5.471e-06;2.51e-07;2e-08
broadcast;128;2;3e-08;4.839e-06;1.6e-07;3.1e-08
broadcast;128;2;3e-08;4.829e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.849e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.909e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.959e-06;1.61e-07;2e-08
broadcast;128;2;2e-08;4.809e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.749e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.829e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.82e-06;1.61e-07;2e-08
broadcast;128;2;3e-08;4.809e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.839e-06;1.6e-07;3e-08
broadcast;128;2;2.1e-08;4.818e-06;1.6e-07;2e-08
broadcast;128;2;3e-08;4.83e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;4.789e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.749e-06;1.6e-07;3e-08
broadcast;128;2;3.1e-08;4.939e-06;1.6e-07;2e-08
broadcast;128;2;3e-08;4.8e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;4.749e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.869e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.809e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.79e-06;1.51e-07;2e-08
broadcast;128;2;3e-08;4.98e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.679e-06;1.61e-07;3e-08
broadcast;128;2;2e-08;4.779e-06;1.6e-07;3e-08
broadcast;128;2;3.1e-08;5.089e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.809e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.799e-06;1.51e-07;2.1e-08
broadcast;128;2;3e-08;5.16e-06;1.5e-07;3e-08
broadcast;128;2;2e-08;4.78e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.809e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;5.03e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.839e-06;1.51e-07;2e-08
broadcast;128;2;3e-08;4.839e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;5.2e-06;1.6e-07;2e-08
broadcast;128;2;2e-08;4.92e-06;1.6e-07;3e-08
broadcast;128;2;3.1e-08;4.769e-06;1.5e-07;3e-08
broadcast;128;2;2e-08;5.03e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.769e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.809e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.819e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.91e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.819e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.829e-06;1.51e-07;2e-08
broadcast;128;2;3e-08;4.819e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.639e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.849e-06;1.5e-07;3.1e-08
broadcast;128;2;3.1e-08;4.738e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.949e-06;1.51e-07;2e-08
broadcast;128;2;3e-08;1.623e-06;1.6e-07;2e-08
broadcast;128;2;3e-08;4.919e-06;1.51e-07;2e-08
broadcast;128;2;2e-08;4.959e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.929e-06;1.51e-07;2e-08
broadcast;128;2;3e-08;4.899e-06;1.51e-07;3e-08
broadcast;128;2;2e-08;4.939e-06;1.61e-07;3e-08
broadcast;128;2;2e-08;4.899e-06;1.61e-07;3e-08
broadcast;128;2;2e-08;4.919e-06;1.61e-07;3e-08
broadcast;128;2;2e-08;5.06e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.839e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;4.82e-06;1.5e-07;3e-08
broadcast;128;2;2e-08;4.789e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.809e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.879e-06;1.51e-07;2e-08
broadcast;128;2;3e-08;4.839e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.78e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;4.799e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.789e-06;1.6e-07;3e-08
broadcast;128;2;3.1e-08;4.839e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.819e-06;1.61e-07;3.1e-08
broadcast;128;2;3e-08;4.939e-06;1.6e-07;3.1e-08
broadcast;128;2;3e-08;4.939e-06;1.5e-07;3.1e-08
broadcast;128;2;3e-08;4.829e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.749e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.89e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.84e-06;1.61e-07;2e-08
broadcast;128;2;3e-08;4.809e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.779e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.539e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.769e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.839e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.909e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.969e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.989e-06;1.6e-07;3e-08
broadcast;128;2;2e-08;4.739e-06;1.61e-07;3.1e-08
broadcast;128;2;3e-08;4.919e-06;1.51e-07;3e-08
broadcast;128;2;2e-08;4.949e-06;1.61e-07;2e-08
broadcast;128;2;2e-08;4.829e-06;1.61e-07;3e-08
broadcast;128;2;3e-08;4.869e-06;1.61e-07;2e-08
broadcast;128;2;3e-08;4.849e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;5.01e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.939e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.969e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.829e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.959e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;5.3e-06;1.5e-07;3e-08
broadcast;128;2;2e-08;4.79e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.849e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;4.989e-06;1.51e-07;2.1e-08
broadcast;128;2;3.1e-08;4.908e-06;1.5e-07;3e-08
broadcast;128;2;3.1e-08;4.968e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.949e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.979e-06;1.6e-07;3.1e-08
broadcast;128;2;2e-08;4.829e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;4.859e-06;1.6e-07;2e-08
broadcast;128;2;2e-08;4.82e-06;1.7e-07;3e-08
broadcast;128;2;3e-08;4.899e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.849e-06;1.71e-07;3e-08
broadcast;128;2;3e-08;4.869e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;4.9e-06;1.5e-07;2e-08
broadcast;128;2;2e-08;4.9e-06;1.5e-07;2e-08
broadcast;128;2;3e-08;4.87e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.85e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.94e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.93e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.919e-06;1.5e-07;3.1e-08
broadcast;128;2;3e-08;4.98e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.96e-06;1.5e-07;3e-08
broadcast;128;2;2e-08;4.96e-06;1.5e-07;3e-08
broadcast;128;2;2e-08;4.94e-06;1.5e-07;2e-08
broadcast;128;2;2e-08;4.859e-06;1.5e-07;3.1e-08
broadcast;128;2;3e-08;4.869e-06;1.5e-07;2e-08
broadcast;128;2;2e-08;4.919e-06;1.6e-07;3e-08
broadcast;128;2;3.1e-08;4.878e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.939e-06;1.51e-07;3e-08
broadcast;128;2;2e-08;4.94e-06;1.51e-07;3e-08
broadcast;128;2;3e-08;5.25e-06;1.51e-07;3.1e-08
broadcast;128;2;3e-08;4.909e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.879e-06;1.5e-07;2e-08
broadcast;128;2;3e-08;5.029e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.929e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.919e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.989e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.999e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.919e-06;1.5e-07;3e-08
broadcast;128;2;3e-08;4.779e-06;1.5e-07;2e-08
broadcast;128;2;2e-08;4.889e-06;1.6e-07;3e-08
broadcast;128;2;3e-08;5.03e-06;1.5e-07;2e-08
