benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;7;-5580.1;5580.1;;3e-08
broadcast;128;7;-5580.1;5580.1;;2.4e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;3.01e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;3.01e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;3e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.71e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.4e-07
broadcast;128;7;-5580.1;5580.1;;2.71e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;3.41e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.7e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;3.01e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.7e-07
broadcast;128;7;-5580.1;5580.1;;3.01e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;3e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.4e-07
broadcast;128;7;-5580.1;5580.1;;3e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.7e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;3e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.2e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.71e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;3.01e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;3.41e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.71e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;3e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;3.4e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;3.4e-07
broadcast;128;7;-5580.1;5580.1;;3e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.9e-07
broadcast;128;7;-5580.1;5580.1;;3e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;3.41e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.71e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.51e-07
broadcast;128;7;-5580.1;5580.1;;2.41e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.2e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.5e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.6e-07
broadcast;128;7;-5580.1;5580.1;;2.61e-07
