benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3.1e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3.1e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2.1e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3.1e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;4e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3.1e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;2e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3.1e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
broadcast;128;8;-6368.69;6368.69;;3e-08
