benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;4e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;4.1e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3.1e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;2e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
broadcast;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3.1e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3.1e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;2e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3.1e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
scatter;128;6;-57842;57842;;3e-08
