benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;8;3e-08;1.576e-05;1.834e-06;3e-08
broadcast;128;8;3e-08;1.2394e-05;1.513e-06;3.1e-08
broadcast;128;8;2e-08;1.2804e-05;1.523e-06;3e-08
broadcast;128;8;3e-08;1.1492e-05;1.502e-06;3e-08
broadcast;128;8;2e-08;1.1862e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1281e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.2093e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1291e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.1332e-05;1.503e-06;3e-08
broadcast;128;8;3.1e-08;1.141e-05;1.502e-06;3e-08
broadcast;128;8;3e-08;1.1782e-05;1.503e-06;3.1e-08
broadcast;128;8;3e-08;1.1522e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1451e-05;1.503e-06;3.1e-08
broadcast;128;8;3e-08;1.1642e-05;1.503e-06;3e-08
broadcast;128;8;2e-08;1.1892e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1462e-05;1.523e-06;3e-08
broadcast;128;8;3e-08;1.2915e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.2765e-05;1.513e-06;3.1e-08
broadcast;128;8;2e-08;1.1892e-05;1.513e-06;3.1e-08
broadcast;128;8;3e-08;1.1501e-05;1.513e-06;3.1e-08
broadcast;128;8;3e-08;1.1782e-05;1.503e-06;3.1e-08
broadcast;128;8;3.1e-08;1.1651e-05;1.502e-06;3e-08
broadcast;128;8;2e-08;1.2013e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.1352e-05;1.513e-06;3e-08
broadcast;128;8;2e-08;1.1532e-05;1.513e-06;3e-08
broadcast;128;8;2e-08;1.1542e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1862e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1603e-05;1.513e-06;3e-08
broadcast;128;8;2e-08;1.1512e-05;1.513e-06;3e-08
broadcast;128;8;2e-08;1.1462e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.6642e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.2063e-05;1.513e-06;3e-08
broadcast;128;8;2e-08;1.1572e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1261e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1181e-05;1.503e-06;3e-08
broadcast;128;8;2e-08;1.2254e-05;1.523e-06;4e-08
broadcast;128;8;2e-08;1.1692e-05;1.533e-06;4e-08
broadcast;128;8;3e-08;1.1432e-05;1.533e-06;3e-08
broadcast;128;8;3e-08;1.1552e-05;1.533e-06;3.1e-08
broadcast;128;8;3e-08;1.2283e-05;1.533e-06;3.1e-08
broadcast;128;8;4e-08;1.1723e-05;1.533e-06;4e-08
broadcast;128;8;4e-08;1.1582e-05;1.543e-06;3e-08
broadcast;128;8;3e-08;1.1733e-05;1.543e-06;4e-08
broadcast;128;8;4e-08;1.2113e-05;1.533e-06;4e-08
broadcast;128;8;4e-08;1.1522e-05;1.533e-06;3e-08
broadcast;128;8;4e-08;1.1502e-05;1.533e-06;4e-08
broadcast;128;8;3e-08;1.1752e-05;1.543e-06;4e-08
broadcast;128;8;4e-08;1.2254e-05;1.523e-06;4e-08
broadcast;128;8;3e-08;1.2123e-05;1.543e-06;4e-08
broadcast;128;8;3e-08;1.1612e-05;1.533e-06;3.1e-08
broadcast;128;8;3e-08;1.1522e-05;1.533e-06;4e-08
broadcast;128;8;3.1e-08;1.2062e-05;1.552e-06;3e-08
broadcast;128;8;3e-08;1.1642e-05;1.503e-06;4e-08
broadcast;128;8;3e-08;1.1552e-05;1.513e-06;3.1e-08
broadcast;128;8;3e-08;1.1211e-05;1.502e-06;4e-08
broadcast;128;8;2.1e-08;1.1962e-05;1.512e-06;4e-08
broadcast;128;8;3.1e-08;1.1702e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.1512e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.1873e-05;1.543e-06;3.1e-08
broadcast;128;8;3e-08;1.2564e-05;1.553e-06;3e-08
broadcast;128;8;2e-08;1.2213e-05;1.543e-06;3.1e-08
broadcast;128;8;3e-08;1.1412e-05;1.553e-06;3.1e-08
broadcast;128;8;2e-08;1.1311e-05;1.563e-06;3.1e-08
broadcast;128;8;3e-08;1.1472e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.2244e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.1512e-05;1.503e-06;3e-08
broadcast;128;8;3.1e-08;1.1591e-05;1.542e-06;3e-08
broadcast;128;8;3e-08;1.1362e-05;1.492e-06;3.1e-08
broadcast;128;8;3e-08;1.1892e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.1432e-05;1.543e-06;3e-08
broadcast;128;8;3e-08;1.1963e-05;1.542e-06;3.1e-08
broadcast;128;8;3e-08;1.1742e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.2344e-05;1.583e-06;3e-08
broadcast;128;8;3e-08;1.0991e-05;1.543e-06;3e-08
broadcast;128;8;3e-08;1.1672e-05;1.543e-06;3e-08
broadcast;128;8;2e-08;1.1491e-05;1.543e-06;3.1e-08
broadcast;128;8;2e-08;1.2194e-05;1.543e-06;3.1e-08
broadcast;128;8;3e-08;1.1292e-05;1.543e-06;3.1e-08
broadcast;128;8;3e-08;1.1552e-05;1.553e-06;3e-08
broadcast;128;8;2e-08;1.1652e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.2353e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.1281e-05;1.543e-06;3e-08
broadcast;128;8;2e-08;1.1452e-05;1.543e-06;3e-08
broadcast;128;8;2e-08;1.1432e-05;1.553e-06;3e-08
broadcast;128;8;2e-08;1.2644e-05;1.503e-06;3.1e-08
broadcast;128;8;3.1e-08;1.1531e-05;1.552e-06;3e-08
broadcast;128;8;3e-08;1.1642e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.1732e-05;1.553e-06;3.1e-08
broadcast;128;8;3.1e-08;1.2463e-05;1.583e-06;3.1e-08
broadcast;128;8;3e-08;1.1502e-05;1.543e-06;3.1e-08
broadcast;128;8;3e-08;1.1732e-05;1.553e-06;3e-08
broadcast;128;8;3e-08;1.1893e-05;1.543e-06;3e-08
broadcast;128;8;3e-08;1.1662e-05;1.513e-06;3.1e-08
broadcast;128;8;3e-08;1.1753e-05;1.513e-06;3e-08
broadcast;128;8;3.1e-08;1.1851e-05;1.512e-06;3e-08
broadcast;128;8;3e-08;1.1963e-05;1.503e-06;3.1e-08
broadcast;128;8;3.1e-08;1.1831e-05;1.502e-06;3e-08
broadcast;128;8;3e-08;1.1652e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.2023e-05;1.502e-06;3e-08
broadcast;128;8;3e-08;1.2283e-05;1.503e-06;3e-08
broadcast;128;8;2e-08;1.1703e-05;1.513e-06;3e-08
broadcast;128;8;3e-08;1.1492e-05;1.503e-06;3e-08
broadcast;128;8;3e-08;1.1732e-05;1.502e-06;3e-08
broadcast;128;8;3e-08;1.2474e-05;1.492e-06;3e-08
broadcast;128;8;3e-08;1.1582e-05;1.513e-06;3e-08
broadcast;128;8;3.1e-08;1.111e-05;1.502e-06;3e-08
broadcast;128;8;3e-08;1.1792e-05;1.513e-06;3e-08
