benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2.1e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;4e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2.1e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;2e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3.1e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
broadcast;128;6;-6781.9;6781.9;;3e-08
