benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
allreduce;8192;3;3e-08;2.0399e-05;;2e-08
allreduce;8192;3;3e-08;2.06e-05;;3e-08
allreduce;8192;3;3e-08;2.089e-05;;3e-08
alltoall;8192;3;2e-08;1.8516e-05;;3e-08
alltoall;8192;3;3e-08;1.6041e-05;;3e-08
alltoall;8192;3;3e-08;1.59e-05;;3e-08
alltoall;8192;3;3e-08;1.602e-05;;3e-08
alltoall;8192;3;3e-08;1.588e-05;;3e-08
alltoall;8192;3;2e-08;1.574e-05;;3e-08
alltoall;8192;3;2e-08;1.575e-05;;3e-08
alltoall;8192;3;3e-08;1.574e-05;;3e-08
alltoall;8192;3;3e-08;1.585e-05;;3e-08
