benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3.1e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3.1e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3.1e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3.1e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;2e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
broadcast;128;6;-6426.01;6426.01;;3e-08
