benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;4;3e-08;2.806e-06;1.332e-06;3.1e-08
broadcast;128;4;3e-08;3.917e-06;7.71e-07;2.71e-07
broadcast;128;4;3e-08;3.977e-06;1.182e-06;2.9e-07
broadcast;128;4;2e-08;4.138e-06;7.81e-07;2.9e-07
broadcast;128;4;2.1e-08;4.628e-06;1.021e-06;2.81e-07
broadcast;128;4;2e-08;3.767e-06;7.41e-07;3.01e-07
broadcast;128;4;3e-08;3.867e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.397e-06;7.82e-07;3e-07
broadcast;128;4;3e-08;3.757e-06;1.032e-06;3e-07
broadcast;128;4;3.1e-08;3.807e-06;7.31e-07;3e-07
broadcast;128;4;3e-08;3.768e-06;1.022e-06;3e-07
broadcast;128;4;3e-08;3.817e-06;7.72e-07;3.01e-07
broadcast;128;4;3e-08;3.837e-06;1.022e-06;3.01e-07
broadcast;128;4;3e-08;3.717e-06;7.41e-07;3e-07
broadcast;128;4;3e-08;3.788e-06;1.102e-06;3e-07
broadcast;128;4;3e-08;3.857e-06;7.32e-07;2.91e-07
broadcast;128;4;3e-08;3.857e-06;1.032e-06;2.91e-07
broadcast;128;4;2e-08;3.917e-06;7.82e-07;3.01e-07
broadcast;128;4;2e-08;3.777e-06;1.022e-06;3e-07
broadcast;128;4;2e-08;3.948e-06;7.41e-07;3e-07
broadcast;128;4;3e-08;3.777e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.807e-06;7.42e-07;3.01e-07
broadcast;128;4;3e-08;3.757e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.888e-06;7.31e-07;2.9e-07
broadcast;128;4;3e-08;3.747e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.777e-06;7.32e-07;3.01e-07
broadcast;128;4;3e-08;3.737e-06;1.032e-06;3e-07
broadcast;128;4;3e-08;4.128e-06;7.41e-07;3.01e-07
broadcast;128;4;3.1e-08;3.827e-06;1.031e-06;3e-07
broadcast;128;4;3e-08;3.677e-06;7.31e-07;3e-07
broadcast;128;4;3e-08;3.727e-06;1.022e-06;3.01e-07
broadcast;128;4;3e-08;3.808e-06;7.32e-07;3e-07
broadcast;128;4;3e-08;3.717e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.778e-06;7.32e-07;3e-07
broadcast;128;4;2e-08;3.808e-06;1.182e-06;3e-07
broadcast;128;4;3e-08;3.727e-06;7.31e-07;3.01e-07
broadcast;128;4;3e-08;3.757e-06;1.032e-06;3.01e-07
broadcast;128;4;3.1e-08;4.066e-06;7.31e-07;3e-07
broadcast;128;4;2e-08;3.947e-06;1.012e-06;3.01e-07
broadcast;128;4;3e-08;3.967e-06;7.31e-07;3.01e-07
broadcast;128;4;3e-08;3.977e-06;1.022e-06;3.11e-07
broadcast;128;4;3e-08;4.889e-06;7.31e-07;3.01e-07
broadcast;128;4;3.1e-08;3.916e-06;1.011e-06;3e-07
broadcast;128;4;3e-08;3.957e-06;7.31e-07;3e-07
broadcast;128;4;3e-08;3.937e-06;1.022e-06;3.01e-07
broadcast;128;4;3e-08;3.877e-06;7.32e-07;3e-07
broadcast;128;4;3e-08;3.787e-06;1.022e-06;3.01e-07
broadcast;128;4;3e-08;3.817e-06;7.61e-07;3.01e-07
broadcast;128;4;2e-08;3.778e-06;1.032e-06;3.1e-07
broadcast;128;4;3e-08;3.837e-06;7.32e-07;3.01e-07
broadcast;128;4;3.1e-08;3.776e-06;1.021e-06;3.11e-07
broadcast;128;4;2e-08;4.128e-06;7.71e-07;3.1e-07
broadcast;128;4;2e-08;3.937e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.787e-06;7.42e-07;3.01e-07
broadcast;128;4;3e-08;4.178e-06;1.032e-06;3.1e-07
broadcast;128;4;2e-08;3.757e-06;7.42e-07;3.11e-07
broadcast;128;4;3e-08;3.868e-06;1.022e-06;3.01e-07
broadcast;128;4;3e-08;3.798e-06;7.31e-07;3e-07
broadcast;128;4;2e-08;4.298e-06;7.81e-07;3e-07
broadcast;128;4;3e-08;4.038e-06;7.32e-07;3.01e-07
broadcast;128;4;3e-08;3.797e-06;1.012e-06;3.01e-07
broadcast;128;4;2e-08;3.987e-06;7.42e-07;3.11e-07
broadcast;128;4;3e-08;3.787e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.798e-06;7.32e-07;3.1e-07
broadcast;128;4;3e-08;4.2381e-05;1.022e-06;3.11e-07
broadcast;128;4;2e-08;3.828e-06;7.52e-07;3e-07
broadcast;128;4;2e-08;3.787e-06;1.032e-06;3.01e-07
broadcast;128;4;3e-08;3.777e-06;7.71e-07;3.11e-07
