benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;4.1e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;3.1e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3.1e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;4.1e-08
broadcast;128;5;-57834;57834;;4e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3.1e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;3e-08
broadcast;128;5;-57834;57834;;2e-08
