alltoall,8,1,2,512,4194304,4194304,4096,11.392000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,9.840000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,10.188000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,10.112000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,1024,4194304,4194304,4096,10.292000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,1024,4194304,4194304,4096,9.600000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,2048,4194304,4194304,4096,10.328000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,2048,4194304,4194304,4096,15.164000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,4096,4194304,4194304,4096,11.776000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,4096,4194304,4194304,4096,15.564000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,8192,4194304,4194304,4096,14.092000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,8192,4194304,4194304,4096,13.156000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,16384,4194304,4194304,4096,19.192000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,16384,4194304,4194304,4096,25.160000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,32768,4194304,4194304,4096,32.724000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,32768,4194304,4194304,4096,29.472000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,65536,4194304,4194304,4096,57.984000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,65536,4194304,4194304,4096,69.452000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,131072,4194304,4194304,4096,220.660000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,131072,4194304,4194304,4096,156.836000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,262144,4194304,4194304,4096,351.032000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,262144,4194304,4194304,4096,388.568000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,524288,4194304,4194304,4096,760.636000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,524288,4194304,4194304,4096,769.700000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,9.988000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,15.516000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,11.388000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,11.072000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,10.816000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,15.272000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,10.968000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,14.180000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,11.112000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,11.128000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,40.328000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,9.652000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,9.492000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,9.508000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,12.860000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,9.820000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,9.536000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,15.520000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,11.252000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,512,4194304,4194304,4096,24.180000,0.000000,device,rndzvs,rdma
alltoall,8,1,2,1024,4194304,4194304,4096,11.320000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,1024,4194304,4194304,4096,10.552000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,1024,4194304,4194304,4096,11.740000,0.000000,host,rndzvs,rdma
alltoall,8,1,2,1024,4194304,4194304,4096,15.664000,0.000000,host,rndzvs,rdma
