collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allgather,2,0,NA,4096,NA,NA,NA,67.969,0.482102
allgather,2,0,NA,4096,NA,NA,NA,67.018,0.488943
allgather,2,0,NA,4096,NA,NA,NA,73.049,0.448576
allgather,2,0,NA,4096,NA,NA,NA,71.897,0.455763
allgather,2,0,NA,4096,NA,NA,NA,71.837,0.456144
allgather,2,0,NA,4096,NA,NA,NA,59.012,0.555277
allgather,2,0,NA,4096,NA,NA,NA,69.413,0.472073
allgather,2,0,NA,4096,NA,NA,NA,50.857,0.644316
allgather,2,0,NA,4096,NA,NA,NA,48.853,0.670747
allgather,2,0,NA,4096,NA,NA,NA,69.382,0.472284
allgather,2,0,NA,4096,NA,NA,NA,53.702,0.610182
allgather,2,0,NA,4096,NA,NA,NA,49.734,0.658865
allgather,2,0,NA,4096,NA,NA,NA,53.752,0.609615
allgather,2,0,NA,4096,NA,NA,NA,55.455,0.590894
allgather,2,0,NA,4096,NA,NA,NA,50.276,0.651762
allgather,2,0,NA,8192,NA,NA,NA,83.82,0.781866
allgather,2,0,NA,8192,NA,NA,NA,75.233,0.871107
allgather,2,0,NA,8192,NA,NA,NA,77.548,0.845102
allgather,2,0,NA,8192,NA,NA,NA,74.351,0.881441
allgather,2,0,NA,8192,NA,NA,NA,79.671,0.822583
allgather,2,0,NA,8192,NA,NA,NA,70.184,0.933774
allgather,2,0,NA,8192,NA,NA,NA,71.446,0.91728
allgather,2,0,NA,8192,NA,NA,NA,83.369,0.786096
allgather,2,0,NA,8192,NA,NA,NA,69.422,0.944024
allgather,2,0,NA,8192,NA,NA,NA,67.539,0.970343
allgather,2,0,NA,8192,NA,NA,NA,78.439,0.835503
allgather,2,0,NA,8192,NA,NA,NA,84.121,0.779068
allgather,2,0,NA,8192,NA,NA,NA,74.162,0.883687
allgather,2,0,NA,8192,NA,NA,NA,80.784,0.81125
allgather,2,0,NA,8192,NA,NA,NA,71.867,0.911907
allgather,2,0,NA,8192,NA,NA,NA,186.686,0.351049
allgather,2,0,NA,8192,NA,NA,NA,80.744,0.811652
allgather,2,0,NA,8192,NA,NA,NA,67.639,0.968908
allgather,2,0,NA,8192,NA,NA,NA,60.225,1.08819
allgather,2,0,NA,8192,NA,NA,NA,76.356,0.858295
allgather,2,0,NA,8192,NA,NA,NA,78.44,0.835492
allgather,2,0,NA,8192,NA,NA,NA,88.628,0.73945
allgather,2,0,NA,8192,NA,NA,NA,84.982,0.771175
allgather,2,0,NA,8192,NA,NA,NA,82.427,0.795079
allgather,2,0,NA,8192,NA,NA,NA,82.778,0.791708
allgather,2,0,NA,8192,NA,NA,NA,83.97,0.780469
allgather,2,0,NA,8192,NA,NA,NA,82.767,0.791813
allgather,2,0,NA,8192,NA,NA,NA,84,0.78019
allgather,2,0,NA,8192,NA,NA,NA,83.529,0.78459
allgather,2,0,NA,8192,NA,NA,NA,83.85,0.781586
allgather,2,0,NA,8192,NA,NA,NA,85.242,0.768823
allgather,2,0,NA,8192,NA,NA,NA,84.792,0.772903
allgather,2,0,NA,8192,NA,NA,NA,84.521,0.775381
allgather,2,0,NA,8192,NA,NA,NA,85.903,0.762907
allgather,2,0,NA,8192,NA,NA,NA,83.99,0.780283
allgather,2,0,NA,8192,NA,NA,NA,84.23,0.77806
allgather,2,0,NA,8192,NA,NA,NA,85.503,0.766476
allgather,2,0,NA,8192,NA,NA,NA,78.339,0.836569
allgather,2,0,NA,8192,NA,NA,NA,80.444,0.814679
allgather,2,0,NA,8192,NA,NA,NA,79.031,0.829244
allgather,2,0,NA,8192,NA,NA,NA,75.013,0.873662
allgather,2,0,NA,8192,NA,NA,NA,73.64,0.889951
allgather,2,0,NA,8192,NA,NA,NA,72.078,0.909237
allgather,2,0,NA,8192,NA,NA,NA,74.372,0.881192
allgather,2,0,NA,8192,NA,NA,NA,60.866,1.07673
allgather,2,0,NA,8192,NA,NA,NA,79.933,0.819887
allgather,2,0,NA,8192,NA,NA,NA,63.751,1.028
allgather,2,0,NA,8192,NA,NA,NA,57.88,1.13227
allgather,2,0,NA,8192,NA,NA,NA,73.009,0.897643
allgather,2,0,NA,8192,NA,NA,NA,93.859,0.698239
allgather,2,0,NA,8192,NA,NA,NA,92.947,0.70509
allgather,2,0,NA,8192,NA,NA,NA,88.559,0.740026
allgather,2,0,NA,8192,NA,NA,NA,87.907,0.745515
allgather,2,0,NA,8192,NA,NA,NA,88.178,0.743224
allgather,2,0,NA,8192,NA,NA,NA,88.128,0.743646
