collective,number_of_nodes,rank_id,number_of_banks,size[B],rx_buffer_size[B],segment_size[B],max_pkt_size[B],execution_time[us],throughput[Gbps]
allreduce,2,0,NA,32768,NA,NA,NA,173.721,1.50899
allreduce,2,0,NA,32768,NA,NA,NA,177.478,1.47705
allreduce,2,0,NA,32768,NA,NA,NA,167.249,1.56739
allreduce,2,0,NA,32768,NA,NA,NA,166.517,1.57428
allreduce,2,0,NA,32768,NA,NA,NA,171.206,1.53116
allreduce,2,0,NA,32768,NA,NA,NA,174.283,1.50413
allreduce,2,0,NA,32768,NA,NA,NA,173.31,1.51257
allreduce,2,0,NA,32768,NA,NA,NA,172.358,1.52093
allreduce,2,0,NA,32768,NA,NA,NA,173.811,1.50821
allreduce,2,0,NA,32768,NA,NA,NA,172.799,1.51705
allreduce,2,0,NA,32768,NA,NA,NA,168.09,1.55955
allreduce,2,0,NA,32768,NA,NA,NA,171.417,1.52928
allreduce,2,0,NA,32768,NA,NA,NA,153.452,1.70831
allreduce,2,0,NA,32768,NA,NA,NA,159.674,1.64175
allreduce,2,0,NA,32768,NA,NA,NA,162.099,1.61718
allreduce,2,0,NA,32768,NA,NA,NA,177.889,1.47364
allreduce,2,0,NA,32768,NA,NA,NA,166.627,1.57324
allreduce,2,0,NA,32768,NA,NA,NA,155.326,1.6877
allreduce,2,0,NA,32768,NA,NA,NA,160.126,1.63711
allreduce,2,0,NA,32768,NA,NA,NA,154.685,1.6947
allreduce,2,0,NA,32768,NA,NA,NA,166.337,1.57598
allreduce,2,0,NA,32768,NA,NA,NA,161.839,1.61978
allreduce,2,0,NA,32768,NA,NA,NA,177.629,1.4758
allreduce,2,0,NA,32768,NA,NA,NA,149.636,1.75188
allreduce,2,0,NA,32768,NA,NA,NA,168.602,1.55481
allreduce,2,0,NA,32768,NA,NA,NA,181.105,1.44747
allreduce,2,0,NA,32768,NA,NA,NA,156.688,1.67303
allreduce,2,0,NA,32768,NA,NA,NA,183.841,1.42593
allreduce,2,0,NA,32768,NA,NA,NA,174.122,1.50552
allreduce,2,0,NA,32768,NA,NA,NA,166.788,1.57172
allreduce,2,0,NA,32768,NA,NA,NA,182.137,1.43927
allreduce,2,0,NA,32768,NA,NA,NA,174.082,1.50587
allreduce,2,0,NA,32768,NA,NA,NA,174.783,1.49983
allreduce,2,0,NA,32768,NA,NA,NA,176.766,1.483
allreduce,2,0,NA,32768,NA,NA,NA,174.493,1.50232
allreduce,2,0,NA,32768,NA,NA,NA,174.783,1.49983
allreduce,2,0,NA,32768,NA,NA,NA,176.566,1.48468
allreduce,2,0,NA,32768,NA,NA,NA,183.81,1.42617
allreduce,2,0,NA,32768,NA,NA,NA,193.319,1.35602
allreduce,2,0,NA,32768,NA,NA,NA,204.189,1.28383
allreduce,2,0,NA,32768,NA,NA,NA,223.636,1.17219
allreduce,2,0,NA,32768,NA,NA,NA,213.697,1.22671
allreduce,2,0,NA,32768,NA,NA,NA,215.331,1.2174
allreduce,2,0,NA,32768,NA,NA,NA,215.901,1.21419
allreduce,2,0,NA,32768,NA,NA,NA,204.8,1.28
allreduce,2,0,NA,32768,NA,NA,NA,226.321,1.15828
allreduce,2,0,NA,32768,NA,NA,NA,212.435,1.234
allreduce,2,0,NA,32768,NA,NA,NA,207.024,1.26625
