bcast,5,4,2,512,4194304,4194304,4096,9.284000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.216000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.360000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.208000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.208000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.208000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.056000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.360000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.208000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,9.208000,0.000000,host,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.776000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.176000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.720000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.360000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,5.332000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.408000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,5.288000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,6.980000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.712000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,3.460000,0.000000,host,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.916000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.760000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.448000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.296000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.448000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.448000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.448000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.296000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.600000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,8.448000,0.000000,device,rndzvs,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.696000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,3.604000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,5.488000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,3.908000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.932000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,6.780000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,3.892000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,5.700000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,4.572000,0.000000,device,eager,rdma
bcast,5,4,2,512,4194304,4194304,4096,5.976000,0.000000,device,eager,rdma
bcast,5,4,2,1024,4194304,4194304,4096,9.524000,0.000000,host,rndzvs,rdma
bcast,5,4,2,1024,4194304,4194304,4096,9.216000,0.000000,host,rndzvs,rdma
bcast,5,4,2,1024,4194304,4194304,4096,9.208000,0.000000,host,rndzvs,rdma
bcast,5,4,2,1024,4194304,4194304,4096,9.512000,0.000000,host,rndzvs,rdma
bcast,5,4,2,1024,4194304,4194304,4096,9.360000,0.000000,host,rndzvs,rdma
bcast,5,4,2,1024,4194304,4194304,4096,9.208000,0.000000,host,rndzvs,rdma
bcast,5,4,2,1024,4194304,4194304,4096,9.816000,0.000000,host,rndzvs,rdma
