gather,9,8,2,512,4194304,4194304,4096,2.928000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,4.312000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,7.108000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,5.724000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,5.724000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,8.484000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,2.856000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,9.912000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,5.716000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,5.720000,0.000000,host,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,25.020000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,27.004000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,27.840000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,25.936000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,26.088000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,27.400000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,26.576000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,26.168000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,25.416000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,22.184000,0.000000,host,eager,rdma
gather,9,8,2,512,4194304,4194304,4096,2.228000,0.000000,device,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,2.012000,0.000000,device,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,7.784000,0.000000,device,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,3.452000,0.000000,device,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,3.456000,0.000000,device,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,3.456000,0.000000,device,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,2.136000,0.000000,device,rndzvs,rdma
gather,9,8,2,512,4194304,4194304,4096,2.028000,0.000000,device,rndzvs,rdma
