alltoall,10,9,2,512,4194304,4194304,4096,10.880000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,10.708000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,14.428000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,15.280000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,15.988000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,14.716000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,22.456000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,11.772000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,13.696000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,512,4194304,4194304,4096,10.444000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,12.200000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,12.844000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,15.056000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,12.132000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,11.608000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,13.572000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,12.976000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,12.992000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,13.484000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,11.828000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,11.384000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,10.772000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,11.336000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,10.936000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,11.328000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,10.448000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,11.292000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,10.800000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,12.000000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,1024,4194304,4194304,4096,16.576000,0.000000,device,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,17.776000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,13.064000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,13.340000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,14.440000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,13.092000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,12.084000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,12.156000,0.000000,host,rndzvs,rdma
alltoall,10,9,2,2048,4194304,4194304,4096,14.420000,0.000000,host,rndzvs,rdma
